dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,6,NA,97.87234042553192,101090,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4124,273,1867,77223,83499,1695
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,7,NA,99.25373134328358,200446,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,10649,4079,7411,1643019,1665173,3417
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,7,NA,97.87234042553192,101169,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4467,265,1900,75413,82057,2189
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,8,NA,99.25373134328358,200454,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10531,4139,7503,1651836,1674024,3391
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,8,NA,97.87234042553192,101266,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4206,233,1898,74252,80602,1900
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,9,NA,99.25373134328358,200442,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10631,4173,6829,1647783,1669427,3535
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,9,NA,97.87234042553192,100902,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4212,281,1959,74477,80941,1769
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,10,NA,99.25373134328358,200471,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10877,4295,7472,1647230,1669887,3711
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,10,NA,97.87234042553192,101289,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4248,262,1986,74904,81412,1785
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,11,NA,99.25373134328358,200464,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10779,4262,8079,1648616,1671750,3708
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,11,NA,97.87234042553192,100937,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4610,262,2053,76029,82967,2327
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,12,NA,99.25373134328358,200444,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10786,4267,7000,1646640,1668707,3552
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,12,NA,97.87234042553192,100903,46,AllOperatorsNoFKANormalisedWithClassifiers,40,53,mutantTiming,true,3880,253,1987,77128,83260,1477
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,13,NA,99.25373134328358,200446,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10837,4103,7530,1655060,1677544,3579
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,13,NA,97.87234042553192,101100,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4149,290,1975,76086,82513,1864
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,14,NA,99.25373134328358,200456,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10939,4163,7720,1644753,1667587,3635
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,14,NA,97.87234042553192,101194,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4499,270,1961,75303,82047,1966
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,15,NA,99.25373134328358,200443,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10920,4209,8991,1643609,1667743,3404
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,15,NA,97.87234042553192,101507,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4469,235,1830,75989,82536,1942
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,16,NA,99.25373134328358,200466,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,10872,4173,7323,1637361,1659743,3469
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,16,NA,97.87234042553192,100963,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4039,276,2039,76217,82584,1784
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,17,NA,99.25373134328358,200444,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10499,4119,7970,1639009,1661611,3515
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,17,NA,97.87234042553192,101567,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4241,297,1968,76033,82556,1806
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,18,NA,99.25373134328358,200460,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,11261,4268,7031,1641501,1664072,3654
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,18,NA,97.87234042553192,101101,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4586,306,2243,75876,83024,2332
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,19,NA,99.25373134328358,200446,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10746,4115,7710,1640444,1663028,3366
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,19,NA,97.87234042553192,102232,46,AllOperatorsNoFKANormalisedWithClassifiers,40,53,mutantTiming,true,4681,287,1945,76381,83308,2322
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,20,NA,99.25373134328358,200445,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10646,4178,7927,1644275,1667040,3457
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,20,NA,97.87234042553192,100866,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4092,286,1928,76228,82549,1851
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,21,NA,99.25373134328358,200447,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,10243,4254,8112,1640047,1662672,3181
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,21,NA,97.87234042553192,101693,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4132,219,1863,75173,81400,1915
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,22,NA,99.25373134328358,200438,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,11107,4149,6983,1646430,1668682,3495
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,22,NA,97.87234042553192,101114,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3983,292,1914,75075,81277,1724
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,23,NA,99.25373134328358,200465,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,11274,4275,7749,1642473,1665785,3809
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,23,NA,97.87234042553192,101496,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4957,287,1969,76298,83525,2186
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,24,NA,99.25373134328358,200471,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10836,4128,7498,1635118,1657593,3644
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,24,NA,97.87234042553192,101292,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4195,254,2015,77029,83511,1831
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,25,NA,99.25373134328358,200441,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,11019,4135,8490,1642334,1665991,3800
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,25,NA,97.87234042553192,100996,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4096,226,1990,76962,83285,1779
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,26,NA,99.25373134328358,200442,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,10795,4137,7979,1633933,1656859,3815
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,26,NA,97.87234042553192,101020,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4531,249,2049,75501,82342,2133
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,27,NA,99.25373134328358,200459,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,11290,4099,7944,1645939,1669285,3486
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,27,NA,97.87234042553192,101091,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4318,231,2009,73765,80338,1981
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,28,NA,99.25373134328358,200471,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,10378,4160,7931,1643917,1666401,3348
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,28,NA,97.87234042553192,101282,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4403,297,1843,75017,81573,2111
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,29,NA,99.25373134328358,200446,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10557,4207,7043,1643717,1665537,3535
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,29,NA,97.87234042553192,101270,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4053,290,1857,75802,82017,1685
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,30,NA,99.25373134328358,200457,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10813,4126,8708,1642362,1666023,3580
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,30,NA,97.87234042553192,101625,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,4270,241,1849,77814,84187,1867
