dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
Postgres,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,24,NA,96.96969696969697,231867,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,24199,216,2074,82869,109370,18824
Postgres,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,25,NA,98.61111111111111,115329,71,AllOperatorsNoFKANormalisedWithClassifiers,74,85,mutantTiming,true,16232,357,2642,195937,215179,10473
Postgres,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,25,NA,96.96969696969697,245133,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,24796,254,1836,82752,109651,18646
Postgres,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,26,NA,98.61111111111111,109443,71,AllOperatorsNoFKANormalisedWithClassifiers,75,85,mutantTiming,true,15474,349,2767,194655,213259,11120
Postgres,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,26,NA,96.96969696969697,307556,64,AllOperatorsNoFKANormalisedWithClassifiers,44,48,mutantTiming,true,31892,206,1869,84262,118240,19484
Postgres,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,27,NA,98.61111111111111,181965,71,AllOperatorsNoFKANormalisedWithClassifiers,78,85,mutantTiming,true,22605,331,2776,198805,224528,10848
Postgres,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,27,NA,96.96969696969697,232981,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,24082,215,1900,84942,111153,18803
Postgres,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,28,NA,100.0,55416,72,AllOperatorsNoFKANormalisedWithClassifiers,79,85,mutantTiming,true,9910,350,2691,201678,214643,0
Postgres,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,28,NA,96.96969696969697,260636,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,26804,230,2136,82818,112001,18804
Postgres,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,29,NA,98.61111111111111,129515,71,AllOperatorsNoFKANormalisedWithClassifiers,78,85,mutantTiming,true,17329,374,2591,195491,215798,10444
Postgres,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,29,NA,96.96969696969697,278258,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,29625,203,1853,82874,114567,19861
Postgres,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,30,NA,98.61111111111111,127361,71,AllOperatorsNoFKANormalisedWithClassifiers,78,85,mutantTiming,true,17060,368,2680,195300,215423,10400
Postgres,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,30,NA,96.96969696969697,218189,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,22577,208,1849,82762,107409,18717
